# BUSCO version is: 5.6.1 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
29552at4891	Complete	contig_20	533929	534648	+	262.4	174	https://v10-1.orthodb.org/?query=29552at4891	ATP synthase, F0 complex, subunit B
29555at4891	Complete	contig_2	271723	270992	-	291.1	177	https://v10-1.orthodb.org/?query=29555at4891	Protein ROT1
29560at4891	Complete	contig_20	532230	531379	-	145.3	178	https://v10-1.orthodb.org/?query=29560at4891	Phosphatidylinositol N-acetylglucosaminyltransferase
29574at4891	Complete	contig_4	384445	385653	+	165.7	160	https://v10-1.orthodb.org/?query=29574at4891	Transcriptional regulatory protein RXT2, N-terminal
29601at4891	Complete	contig_20	37598	38755	+	180.9	197	https://v10-1.orthodb.org/?query=29601at4891	Zinc finger C2H2 superfamily
29630at4891	Complete	contig_2	582943	583677	+	139.5	139	https://v10-1.orthodb.org/?query=29630at4891	Heavy metal-associated domain, HMA
29631at4891	Complete	contig_7	618075	617470	-	118.5	121	https://v10-1.orthodb.org/?query=29631at4891	ESCRT-II complex, Vps25 subunit
29650at4891	Complete	contig_3	798615	797704	-	277.5	223	https://v10-1.orthodb.org/?query=29650at4891	Rhodanese-like domain
29657at4891	Complete	contig_19	83160	84248	+	410.8	287	https://v10-1.orthodb.org/?query=29657at4891	Pseudouridine synthase, catalytic domain superfamily
29660at4891	Complete	contig_19	653679	654734	+	315.5	238	https://v10-1.orthodb.org/?query=29660at4891	tRNA-dihydrouridine synthase
29708at4891	Complete	contig_3	176105	175242	-	290.1	170	https://v10-1.orthodb.org/?query=29708at4891	Ribonuclease H superfamily
29729at4891	Complete	contig_19	619857	618802	-	417.0	271	https://v10-1.orthodb.org/?query=29729at4891	DnaJ domain
29732at4891	Complete	contig_2	193790	195007	+	349.6	298	https://v10-1.orthodb.org/?query=29732at4891	Leucine-rich repeat
29735at4891	Complete	contig_20	148127	148711	+	212.0	140	https://v10-1.orthodb.org/?query=29735at4891	Acyl-CoA N-acyltransferase
29747at4891	Complete	contig_13	1091178	1089880	-	494.3	319	https://v10-1.orthodb.org/?query=29747at4891	DnaJ domain
29770at4891	Complete	contig_13	273259	272384	-	307.3	210	https://v10-1.orthodb.org/?query=29770at4891	Ribosomal RNA large subunit methyltransferase E
29872at4891	Complete	contig_16	164947	165675	+	206.8	148	https://v10-1.orthodb.org/?query=29872at4891	Protein transport protein BOS1
29876at4891	Complete	contig_12	354195	355025	+	141.0	160	https://v10-1.orthodb.org/?query=29876at4891	NAD(P)-binding domain superfamily
29886at4891	Complete	contig_19	724575	723637	-	358.0	252	https://v10-1.orthodb.org/?query=29886at4891	ABT1/Esf2
29887at4891	Complete	contig_13	642383	641505	-	246.2	204	https://v10-1.orthodb.org/?query=29887at4891	Membrane  insertase YidC/ALB3/OXA1/COX18
29906at4891	Complete	contig_7	571251	570655	-	243.6	144	https://v10-1.orthodb.org/?query=29906at4891	Phosphatidyl-N-methylethanolamine N-methyltransferase
29932at4891	Complete	contig_14	1180336	1178480	-	637.8	482	https://v10-1.orthodb.org/?query=29932at4891	NUC153
29936at4891	Complete	contig_6	175208	174207	-	290.7	232	https://v10-1.orthodb.org/?query=29936at4891	25S rRNA (Uridine(2634)-N(3))-methyltransferase
29961at4891	Complete	contig_13	881238	879094	-	200.5	195	https://v10-1.orthodb.org/?query=29961at4891	LsmAD domain
29963at4891	Complete	contig_19	552279	549766	-	416.1	534	https://v10-1.orthodb.org/?query=29963at4891	Conserved oligomeric Golgi complex subunit 6
29978at4891	Complete	contig_12	392301	390319	-	231.4	164	https://v10-1.orthodb.org/?query=29978at4891	Longin domain
29979at4891	Complete	contig_13	447425	446787	-	148.2	132	https://v10-1.orthodb.org/?query=29979at4891	Isochorismatase-like
29985at4891	Complete	contig_3	894945	894211	-	305.9	191	https://v10-1.orthodb.org/?query=29985at4891	CTP-dependent diacylglycerol kinase 1
30024at4891	Complete	contig_3	938781	939506	+	234.5	175	https://v10-1.orthodb.org/?query=30024at4891	V-type ATPase subunit E
30029at4891	Complete	contig_7	637222	636545	-	201.4	147	https://v10-1.orthodb.org/?query=30029at4891	Ribosomal protein S7 domain
30032at4891	Complete	contig_20	70927	71706	+	323.3	201	https://v10-1.orthodb.org/?query=30032at4891	Phosphoadenosine phosphosulphate reductase
30033at4891	Complete	contig_2	687943	687134	-	289.6	177	https://v10-1.orthodb.org/?query=30033at4891	Methyltransferase type 11
30088at4891	Complete	contig_19	637278	639143	+	386.0	321	https://v10-1.orthodb.org/?query=30088at4891	Zinc finger, FYVE-related
30090at4891	Complete	contig_19	172603	171788	-	266.6	203	https://v10-1.orthodb.org/?query=30090at4891	Ribosomal protein L46, N-terminal
30108at4891	Complete	contig_22	312112	310991	-	274.1	207	https://v10-1.orthodb.org/?query=30108at4891	PPM-type phosphatase domain
30116at4891	Complete	contig_19	308893	307742	-	301.0	221	https://v10-1.orthodb.org/?query=30116at4891	RNA-binding domain superfamily
30149at4891	Complete	contig_20	514746	514012	-	216.1	173	https://v10-1.orthodb.org/?query=30149at4891	Vacuolar protein sorting-associated Vps28
30222at4891	Complete	contig_14	62498	61878	-	273.6	152	https://v10-1.orthodb.org/?query=30222at4891	Mitochondrial import inner membrane translocase subunit TIM22
30264at4891	Complete	contig_26	253597	254736	+	234.3	272	https://v10-1.orthodb.org/?query=30264at4891	Sister chromatid cohesion protein Dcc1
30295at4891	Complete	contig_25	102568	103155	+	221.4	146	https://v10-1.orthodb.org/?query=30295at4891	Bet3 family
30313at4891	Complete	contig_22	179693	178749	-	365.4	256	https://v10-1.orthodb.org/?query=30313at4891	Chitin synthase export chaperone
30348at4891	Complete	contig_13	436514	435633	-	187.9	157	https://v10-1.orthodb.org/?query=30348at4891	RNA-binding domain superfamily
30352at4891	Complete	contig_3	842280	841426	-	257.4	194	https://v10-1.orthodb.org/?query=30352at4891	Thioredoxin-like protein
30370at4891	Complete	contig_19	517541	518107	+	153.0	106	https://v10-1.orthodb.org/?query=30370at4891	Atypical dual-specificity phosphatase Siw14-like
30371at4891	Complete	contig_7	694226	695257	+	164.2	227	https://v10-1.orthodb.org/?query=30371at4891	Ubiquitin-conjugating enzyme E2-binding protein
30376at4891	Complete	contig_14	1124472	1123906	-	307.8	152	https://v10-1.orthodb.org/?query=30376at4891	PIN domain
30401at4891	Complete	contig_14	657179	656451	-	149.7	144	https://v10-1.orthodb.org/?query=30401at4891	Ribosomal protein
30413at4891	Complete	contig_22	389215	390240	+	165.2	167	https://v10-1.orthodb.org/?query=30413at4891	PIH1, N-terminal
30423at4891	Complete	contig_5	159153	161489	+	356.1	419	https://v10-1.orthodb.org/?query=30423at4891	Symplekin/Pta1
30441at4891	Complete	contig_26	237444	236884	-	214.6	132	https://v10-1.orthodb.org/?query=30441at4891	Protein RER1
30446at4891	Complete	contig_7	292265	291627	-	218.6	157	https://v10-1.orthodb.org/?query=30446at4891	DNA replication complex GINS protein PSF2
30456at4891	Complete	contig_13	517395	516604	-	229.4	163	https://v10-1.orthodb.org/?query=30456at4891	Protein-lysine N-methyltransferase EFM5
30515at4891	Complete	contig_2	365458	366165	+	124.0	138	https://v10-1.orthodb.org/?query=30515at4891	Polynucleotide 3'-phosphatase
30524at4891	Complete	contig_3	571438	570599	-	273.7	203	https://v10-1.orthodb.org/?query=30524at4891	Mitochondrial carrier domain superfamily
30529at4891	Complete	contig_20	854640	855635	+	280.9	236	https://v10-1.orthodb.org/?query=30529at4891	UAA transporter
30539at4891	Complete	contig_2	373955	374497	+	203.5	128	https://v10-1.orthodb.org/?query=30539at4891	Mitochondrial inner membrane protease subunit
30558at4891	Complete	contig_2	737988	736153	-	376.2	443	https://v10-1.orthodb.org/?query=30558at4891	Tetratricopeptide-like helical domain superfamily
30563at4891	Complete	contig_14	420826	419903	-	211.0	196	https://v10-1.orthodb.org/?query=30563at4891	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
30572at4891	Complete	contig_7	61358	62761	+	261.7	293	https://v10-1.orthodb.org/?query=30572at4891	Cell division control protein
30591at4891	Complete	contig_6	390945	391445	+	214.0	135	https://v10-1.orthodb.org/?query=30591at4891	Signal peptidase complex catalytic subunit SEC11
30597at4891	Complete	contig_7	567715	567140	-	183.0	146	https://v10-1.orthodb.org/?query=30597at4891	Inosine triphosphate pyrophosphatase
30599at4891	Complete	contig_25	234103	234693	+	319.3	166	https://v10-1.orthodb.org/?query=30599at4891	Adenylyl-sulfate kinase
30603at4891	Complete	contig_2	685052	684444	-	253.7	166	https://v10-1.orthodb.org/?query=30603at4891	GOLD domain
30604at4891	Complete	contig_14	1401906	1401268	-	187.2	138	https://v10-1.orthodb.org/?query=30604at4891	Snf7 family
30642at4891	Complete	contig_3	916133	913761	-	388.1	314	https://v10-1.orthodb.org/?query=30642at4891	LDB19, N-terminal
30662at4891	Complete	contig_3	1004912	1004379	-	152.5	107	https://v10-1.orthodb.org/?query=30662at4891	Phox homologous domain
30667at4891	Complete	contig_4	664974	665606	+	231.2	174	https://v10-1.orthodb.org/?query=30667at4891	ER lumen protein-retaining receptor
30675at4891	Complete	contig_2	299501	300199	+	189.7	139	https://v10-1.orthodb.org/?query=30675at4891	Nucleic acid-binding, OB-fold
30691at4891	Complete	contig_20	277660	277151	-	189.1	126	https://v10-1.orthodb.org/?query=30691at4891	Acyl-CoA N-acyltransferase
30706at4891	Complete	contig_22	527382	528035	+	219.6	181	https://v10-1.orthodb.org/?query=30706at4891	Golgi SNAP receptor complex member 1
30714at4891	Complete	contig_22	139507	138761	-	210.4	181	https://v10-1.orthodb.org/?query=30714at4891	6-Phosphogluconolactonase
30752at4891	Complete	contig_2	655138	653984	-	236.3	196	https://v10-1.orthodb.org/?query=30752at4891	Transcription initiation factor TFIID component TAF4
30846at4891	Complete	contig_14	446961	447542	+	276.3	149	https://v10-1.orthodb.org/?query=30846at4891	Ran binding domain
30857at4891	Complete	contig_19	351003	350314	-	113.4	145	https://v10-1.orthodb.org/?query=30857at4891	CAP Gly-rich domain
30869at4891	Complete	contig_14	241466	240567	-	287.7	202	https://v10-1.orthodb.org/?query=30869at4891	Mitochondrial glycine transporter
30904at4891	Complete	contig_13	69466	70245	+	210.5	192	https://v10-1.orthodb.org/?query=30904at4891	THUMP domain
30938at4891	Complete	contig_14	760645	761976	+	166.5	183	https://v10-1.orthodb.org/?query=30938at4891	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
30941at4891	Complete	contig_26	76197	74422	-	244.8	203	https://v10-1.orthodb.org/?query=30941at4891	SH3 domain
30948at4891	Complete	contig_7	382900	382337	-	180.4	115	https://v10-1.orthodb.org/?query=30948at4891	AP complex subunit sigma
30988at4891	Complete	contig_25	593644	594603	+	392.8	274	https://v10-1.orthodb.org/?query=30988at4891	Leucine-rich repeat
31011at4891	Complete	contig_14	1379535	1378252	-	171.7	181	https://v10-1.orthodb.org/?query=31011at4891	U4/U6 small nuclear ribonucleoprotein Prp3
31017at4891	Complete	contig_22	343337	344212	+	194.4	133	https://v10-1.orthodb.org/?query=31017at4891	Mediator complex, subunit Med6
31052at4891	Complete	contig_3	531138	531764	+	138.2	144	https://v10-1.orthodb.org/?query=31052at4891	Nucleoside triphosphate pyrophosphatase Maf-like protein
31067at4891	Complete	contig_14	331154	330147	-	164.9	225	https://v10-1.orthodb.org/?query=31067at4891	Pex19 protein
31102at4891	Complete	contig_25	255462	255974	+	290.1	154	https://v10-1.orthodb.org/?query=31102at4891	Arp2/3 complex subunit 2/4
31115at4891	Complete	contig_5	61256	60414	-	148.9	123	https://v10-1.orthodb.org/?query=31115at4891	tRNA intron endonuclease, catalytic domain-like
31218at4891	Complete	contig_19	627419	626469	-	238.8	206	https://v10-1.orthodb.org/?query=31218at4891	Ribosomal protein L30, ferredoxin-like fold domain
31245at4891	Complete	contig_4	241709	241128	-	165.6	134	https://v10-1.orthodb.org/?query=31245at4891	Translocation protein Sec66
31256at4891	Complete	contig_13	574348	573800	-	156.3	131	https://v10-1.orthodb.org/?query=31256at4891	Mitochondrial import inner membrane translocase subunit Tim21
31261at4891	Complete	contig_17	546977	547678	+	154.1	135	https://v10-1.orthodb.org/?query=31261at4891	HotDog domain superfamily
31279at4891	Complete	contig_13	701803	702729	+	240.4	211	https://v10-1.orthodb.org/?query=31279at4891	Mitochondrial carrier protein
31295at4891	Complete	contig_22	74997	75518	+	127.7	116	https://v10-1.orthodb.org/?query=31295at4891	Nascent polypeptide-associated complex NAC domain
31306at4891	Complete	contig_25	597948	598547	+	286.9	162	https://v10-1.orthodb.org/?query=31306at4891	Synaptobrevin
31320at4891	Complete	contig_14	790803	791447	+	271.9	160	https://v10-1.orthodb.org/?query=31320at4891	Ubiquitin-conjugating enzyme, C-terminal fungi
31321at4891	Complete	contig_12	312624	311977	-	129.5	120	https://v10-1.orthodb.org/?query=31321at4891	Ribonuclease III domain
31342at4891	Complete	contig_27	62849	62040	-	118.6	117	https://v10-1.orthodb.org/?query=31342at4891	N-acetyltransferase ESCO, acetyl-transferase domain
31360at4891	Complete	contig_19	43429	42434	-	195.3	190	https://v10-1.orthodb.org/?query=31360at4891	Prephenate dehydratase
31367at4891	Complete	contig_25	97500	98543	+	226.0	196	https://v10-1.orthodb.org/?query=31367at4891	Fe-S cluster assembly protein DRE2
31371at4891	Complete	contig_5	84539	86017	+	338.7	293	https://v10-1.orthodb.org/?query=31371at4891	Mitochondrial distribution and morphology protein 10
31374at4891	Complete	contig_13	290502	291581	+	136.6	136	https://v10-1.orthodb.org/?query=31374at4891	Fat storage-inducing transmembrane protein
31397at4891	Duplicated	contig_2	439801	440226	+	193.5	129	https://v10-1.orthodb.org/?query=31397at4891	Succinate dehydrogenase, cytochrome b556 subunit
31397at4891	Duplicated	contig_25	493653	493228	-	194.3	128	https://v10-1.orthodb.org/?query=31397at4891	Succinate dehydrogenase, cytochrome b556 subunit
31398at4891	Complete	contig_3	607149	607610	+	229.8	135	https://v10-1.orthodb.org/?query=31398at4891	Ribosomal protein L13
31405at4891	Complete	contig_3	1005631	1006023	+	193.7	110	https://v10-1.orthodb.org/?query=31405at4891	Transcriptional activator
31406at4891	Complete	contig_19	229441	230046	+	271.5	169	https://v10-1.orthodb.org/?query=31406at4891	RNA polymerase II subunit A
31408at4891	Complete	contig_6	228647	229327	+	210.5	170	https://v10-1.orthodb.org/?query=31408at4891	Protein-lysine N-methyltransferase EFM4
31429at4891	Complete	contig_19	28689	27730	-	324.7	260	https://v10-1.orthodb.org/?query=31429at4891	Palmitoyltransferase
31434at4891	Complete	contig_14	546443	547609	+	164.5	235	https://v10-1.orthodb.org/?query=31434at4891	Mannose-6-phosphate receptor binding domain superfamily
31476at4891	Complete	contig_7	188162	188683	+	335.9	157	https://v10-1.orthodb.org/?query=31476at4891	Histone chaperone
31512at4891	Complete	contig_16	191007	191582	+	222.8	148	https://v10-1.orthodb.org/?query=31512at4891	Ribonuclease H superfamily
31544at4891	Complete	contig_13	402535	401003	-	426.2	318	https://v10-1.orthodb.org/?query=31544at4891	Helicase, C-terminal
31564at4891	Complete	contig_3	806165	806641	+	217.4	130	https://v10-1.orthodb.org/?query=31564at4891	EF-hand domain
31569at4891	Complete	contig_17	132806	133423	+	231.8	127	https://v10-1.orthodb.org/?query=31569at4891	Ubiquitin-conjugating enzyme, active site
31628at4891	Complete	contig_2	364230	363766	-	167.3	123	https://v10-1.orthodb.org/?query=31628at4891	Ribosomal protein S8
31633at4891	Complete	contig_2	647090	646569	-	185.4	137	https://v10-1.orthodb.org/?query=31633at4891	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
31636at4891	Complete	contig_3	49467	50048	+	184.7	145	https://v10-1.orthodb.org/?query=31636at4891	GINS complex, subunit Psf3
31637at4891	Complete	contig_3	863491	864090	+	226.0	153	https://v10-1.orthodb.org/?query=31637at4891	Ribosome biogenesis regulatory protein
31650at4891	Complete	contig_4	217472	216633	-	320.6	198	https://v10-1.orthodb.org/?query=31650at4891	Gdt1 family
31657at4891	Duplicated	contig_4	411228	411626	+	252.3	118	https://v10-1.orthodb.org/?query=31657at4891	Ubiquitin-conjugating enzyme E2
31657at4891	Duplicated	contig_14	550111	549713	-	249.0	118	https://v10-1.orthodb.org/?query=31657at4891	Ubiquitin-conjugating enzyme E2
31659at4891	Complete	contig_4	220210	220977	+	298.4	225	https://v10-1.orthodb.org/?query=31659at4891	Inner membrane mitoribosome receptor Mba1, mitochondrial
31662at4891	Complete	contig_14	81109	80102	-	199.7	175	https://v10-1.orthodb.org/?query=31662at4891	Pre-mRNA-splicing factor Cwc2
31685at4891	Complete	contig_27	228949	228329	-	281.4	165	https://v10-1.orthodb.org/?query=31685at4891	Coiled-coil domain-containing protein 90-like
31692at4891	Complete	contig_13	990077	989391	-	165.6	160	https://v10-1.orthodb.org/?query=31692at4891	MICOS complex subunit
31700at4891	Complete	contig_20	593521	592805	-	170.2	129	https://v10-1.orthodb.org/?query=31700at4891	Oxidoreductase-like domain-containing protein 1
31701at4891	Complete	contig_2	286451	284598	-	183.8	131	https://v10-1.orthodb.org/?query=31701at4891	Ribosomal protein L28/L24
31712at4891	Complete	contig_3	56161	56880	+	180.6	147	https://v10-1.orthodb.org/?query=31712at4891	K Homology domain, type 1
31718at4891	Complete	contig_14	1390660	1389005	-	295.3	297	https://v10-1.orthodb.org/?query=31718at4891	Peroxin domain
31722at4891	Complete	contig_2	603703	602612	-	181.0	225	https://v10-1.orthodb.org/?query=31722at4891	TAP46-like protein
31728at4891	Complete	contig_4	745117	746499	+	137.5	136	https://v10-1.orthodb.org/?query=31728at4891	NT-type C2 domain
31733at4891	Complete	contig_25	391165	392445	+	190.8	205	https://v10-1.orthodb.org/?query=31733at4891	Ribosomal RNA-processing protein 14, N-terminal
31822at4891	Complete	contig_4	86150	86863	+	219.2	161	https://v10-1.orthodb.org/?query=31822at4891	Lumazine-binding domain
31855at4891	Complete	contig_3	262078	260945	-	168.8	213	https://v10-1.orthodb.org/?query=31855at4891	Nucleotide exchange factor SIL1
31879at4891	Complete	contig_6	217676	216897	-	203.6	172	https://v10-1.orthodb.org/?query=31879at4891	Mitochondrial glycoprotein
31913at4891	Complete	contig_2	185285	186406	+	303.5	225	https://v10-1.orthodb.org/?query=31913at4891	PSP, proline-rich
31926at4891	Duplicated	contig_7	82689	83556	+	312.6	161	https://v10-1.orthodb.org/?query=31926at4891	Ribosomal protein L22/L17
31926at4891	Duplicated	contig_25	564203	563346	-	311.6	161	https://v10-1.orthodb.org/?query=31926at4891	Ribosomal protein L22/L17
31961at4891	Complete	contig_14	832164	833066	+	303.0	208	https://v10-1.orthodb.org/?query=31961at4891	Ubiquinone biosynthesis protein Coq4
31994at4891	Duplicated	contig_6	147395	147847	+	164.6	117	https://v10-1.orthodb.org/?query=31994at4891	Cytochrome c oxidase subunit IV family
31994at4891	Duplicated	contig_19	532017	532475	+	176.2	116	https://v10-1.orthodb.org/?query=31994at4891	Cytochrome c oxidase subunit IV family
31995at4891	Complete	contig_25	337330	339055	+	269.4	151	https://v10-1.orthodb.org/?query=31995at4891	Translationally controlled tumour protein
32000at4891	Complete	contig_14	213163	212558	-	234.6	151	https://v10-1.orthodb.org/?query=32000at4891	Rho protein GDP-dissociation inhibitor
32004at4891	Complete	contig_22	406364	405729	-	308.4	166	https://v10-1.orthodb.org/?query=32004at4891	V-ATPase proteolipid subunit
32005at4891	Complete	contig_7	542392	543036	+	193.0	135	https://v10-1.orthodb.org/?query=32005at4891	Thymidylate kinase
32012at4891	Complete	contig_14	294891	294172	-	262.5	190	https://v10-1.orthodb.org/?query=32012at4891	Luc7-related
32025at4891	Complete	contig_14	331528	331962	+	228.9	128	https://v10-1.orthodb.org/?query=32025at4891	Ubiquitin-conjugating enzyme, active site
32081at4891	Complete	contig_13	436961	437887	+	341.2	240	https://v10-1.orthodb.org/?query=32081at4891	Transcription elongation factor S-II, central domain
32134at4891	Complete	contig_3	846990	846094	-	225.0	185	https://v10-1.orthodb.org/?query=32134at4891	rRNA biogenesis protein RRP36
32137at4891	Complete	contig_2	118129	117011	-	335.6	228	https://v10-1.orthodb.org/?query=32137at4891	Ubiquitin domain
32146at4891	Complete	contig_13	200172	201584	+	180.0	152	https://v10-1.orthodb.org/?query=32146at4891	Nucleoporin Nup49
32155at4891	Complete	contig_17	172721	168720	-	231.7	232	https://v10-1.orthodb.org/?query=32155at4891	Exocyst complex component Sec3, C-terminal
32172at4891	Duplicated	contig_13	106986	107651	+	350.4	186	https://v10-1.orthodb.org/?query=32172at4891	Small GTPase
32172at4891	Duplicated	contig_17	215617	214949	-	345.8	186	https://v10-1.orthodb.org/?query=32172at4891	Small GTPase
32213at4891	Complete	contig_25	265496	266017	+	222.1	149	https://v10-1.orthodb.org/?query=32213at4891	ATP synthase subunit d, mitochondrial
32220at4891	Complete	contig_13	413463	413957	+	293.1	142	https://v10-1.orthodb.org/?query=32220at4891	Ubiquitin-conjugating enzyme E2
32226at4891	Complete	contig_4	53002	51908	-	193.0	231	https://v10-1.orthodb.org/?query=32226at4891	RNA polymerase II associated factor Paf1
32228at4891	Complete	contig_25	165548	164937	-	245.4	160	https://v10-1.orthodb.org/?query=32228at4891	Snf7 family
32235at4891	Complete	contig_19	304962	304024	-	239.4	169	https://v10-1.orthodb.org/?query=32235at4891	Ribosomal protein L22/L17
32238at4891	Complete	contig_2	717280	718671	+	280.7	197	https://v10-1.orthodb.org/?query=32238at4891	DNA recombination/repair protein Rad52
32270at4891	Complete	contig_19	104291	103506	-	279.3	191	https://v10-1.orthodb.org/?query=32270at4891	Ribosomal protein L15
32312at4891	Complete	contig_4	372784	375039	+	311.7	361	https://v10-1.orthodb.org/?query=32312at4891	Exocyst complex component Exo84
32319at4891	Complete	contig_14	1099970	1099389	-	216.9	123	https://v10-1.orthodb.org/?query=32319at4891	SKP1 component, dimerisation
32329at4891	Complete	contig_12	521645	522424	+	210.1	186	https://v10-1.orthodb.org/?query=32329at4891	COQ9
32341at4891	Complete	contig_26	147947	146961	-	180.6	193	https://v10-1.orthodb.org/?query=32341at4891	Ribokinase
32346at4891	Complete	contig_3	189663	191012	+	198.4	231	https://v10-1.orthodb.org/?query=32346at4891	Proteasome component (PCI) domain
32367at4891	Complete	contig_22	79181	78675	-	143.4	129	https://v10-1.orthodb.org/?query=32367at4891	Peptidyl-tRNA hydrolase
32435at4891	Complete	contig_20	390608	389223	-	180.4	216	https://v10-1.orthodb.org/?query=32435at4891	NEDD8-activating enzyme E1 regulatory subunit
32475at4891	Complete	contig_2	368292	370436	+	92.8	190	https://v10-1.orthodb.org/?query=32475at4891	Peptidase C2, calpain, catalytic domain
32490at4891	Complete	contig_19	663205	663867	+	278.9	159	https://v10-1.orthodb.org/?query=32490at4891	Mitochondrial import inner membrane translocase subunit TIM23
32508at4891	Complete	contig_6	158596	159525	+	255.1	156	https://v10-1.orthodb.org/?query=32508at4891	MOB kinase activator family
32519at4891	Complete	contig_25	280136	280956	+	319.4	174	https://v10-1.orthodb.org/?query=32519at4891	Uridylate kinase
32529at4891	Complete	contig_12	20469	19309	-	336.3	295	https://v10-1.orthodb.org/?query=32529at4891	GPI transamidase subunit PIG-U
32545at4891	Complete	contig_25	366164	365649	-	178.9	119	https://v10-1.orthodb.org/?query=32545at4891	GAF domain
32546at4891	Duplicated	contig_13	674059	673541	-	297.7	148	https://v10-1.orthodb.org/?query=32546at4891	Ribosomal protein L5
32546at4891	Duplicated	contig_20	210881	211399	+	297.7	148	https://v10-1.orthodb.org/?query=32546at4891	Ribosomal protein L5
32549at4891	Complete	contig_7	460231	459740	-	173.9	128	https://v10-1.orthodb.org/?query=32549at4891	Peptidyl-prolyl cis-trans isomerase
32582at4891	Complete	contig_20	837233	837703	+	268.7	140	https://v10-1.orthodb.org/?query=32582at4891	V-ATPase proteolipid subunit
32607at4891	Complete	contig_22	377457	378071	+	102.2	127	https://v10-1.orthodb.org/?query=32607at4891	Mediator complex, subunit Med20
32632at4891	Complete	contig_2	902356	900689	-	423.2	375	https://v10-1.orthodb.org/?query=32632at4891	DNA-binding RFX-type winged-helix domain
32672at4891	Complete	contig_16	168955	169386	+	204.2	108	https://v10-1.orthodb.org/?query=32672at4891	Zinc finger C2H2-type
32712at4891	Complete	contig_16	278878	278282	-	289.1	144	https://v10-1.orthodb.org/?query=32712at4891	Ribosomal protein L24e/L24 superfamily
32745at4891	Complete	contig_13	667179	668171	+	129.6	159	https://v10-1.orthodb.org/?query=32745at4891	Twinfilin
32761at4891	Complete	contig_12	123170	121467	-	210.2	284	https://v10-1.orthodb.org/?query=32761at4891	Winged helix-like DNA-binding domain superfamily
32785at4891	Complete	contig_13	701509	700844	-	174.7	150	https://v10-1.orthodb.org/?query=32785at4891	Exoribonuclease, phosphorolytic domain 1
32812at4891	Complete	contig_20	237970	238395	+	216.1	124	https://v10-1.orthodb.org/?query=32812at4891	Dim1 family
32823at4891	Complete	contig_20	37211	36768	-	188.4	92	https://v10-1.orthodb.org/?query=32823at4891	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
32845at4891	Complete	contig_13	831191	830445	-	95.5	117	https://v10-1.orthodb.org/?query=32845at4891	Exoribonuclease, phosphorolytic domain 1
32853at4891	Complete	contig_13	326035	326481	+	158.6	100	https://v10-1.orthodb.org/?query=32853at4891	EF-hand domain
32856at4891	Complete	contig_19	215366	216139	+	246.8	171	https://v10-1.orthodb.org/?query=32856at4891	Exosome complex component CSL4, C-terminal
32872at4891	Complete	contig_2	837122	836700	-	173.3	119	https://v10-1.orthodb.org/?query=32872at4891	Prefoldin
32892at4891	Complete	contig_17	81401	82072	+	199.1	157	https://v10-1.orthodb.org/?query=32892at4891	Enolase-phosphatase E1
32898at4891	Complete	contig_14	467055	467678	+	195.3	149	https://v10-1.orthodb.org/?query=32898at4891	GINS complex, subunit Psf1
32901at4891	Complete	contig_19	155462	156862	+	235.5	299	https://v10-1.orthodb.org/?query=32901at4891	Origin recognition complex, subunit 5
32984at4891	Complete	contig_14	262848	263834	+	286.4	270	https://v10-1.orthodb.org/?query=32984at4891	Tetratricopeptide repeat
32986at4891	Complete	contig_5	105600	106589	+	136.4	200	https://v10-1.orthodb.org/?query=32986at4891	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
33004at4891	Complete	contig_2	243487	245805	+	323.6	317	https://v10-1.orthodb.org/?query=33004at4891	Protein EFR3
33025at4891	Complete	contig_16	260497	261234	+	292.0	188	https://v10-1.orthodb.org/?query=33025at4891	Ribosome maturation protein SBDS, N-terminal
33057at4891	Complete	contig_4	210353	210979	+	195.8	161	https://v10-1.orthodb.org/?query=33057at4891	Mediator complex, subunit Med8, fungi
33075at4891	Complete	contig_4	392491	393264	+	360.7	239	https://v10-1.orthodb.org/?query=33075at4891	Proliferating cell nuclear antigen
33087at4891	Complete	contig_13	104441	103254	-	192.3	210	https://v10-1.orthodb.org/?query=33087at4891	WD40-repeat-containing domain
33117at4891	Complete	contig_14	559144	560924	+	250.7	125	https://v10-1.orthodb.org/?query=33117at4891	Ribosomal protein S13/S15, N-terminal
33118at4891	Complete	contig_27	167141	167611	+	123.5	113	https://v10-1.orthodb.org/?query=33118at4891	Glucosamine 6-phosphate N-acetyltransferase
33119at4891	Complete	contig_7	138979	139452	+	266.3	131	https://v10-1.orthodb.org/?query=33119at4891	Mitochondrial import inner membrane translocase subunit TIM17
33121at4891	Complete	contig_20	250208	250690	+	194.7	134	https://v10-1.orthodb.org/?query=33121at4891	Phosphotyrosine protein phosphatase I
33122at4891	Complete	contig_4	89989	90513	+	148.3	114	https://v10-1.orthodb.org/?query=33122at4891	Longin-like domain superfamily
